trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-02-19,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,7816.75,29634,16,0.27,0.26,0.26,0.27,0.27,61749.0,0.26,67850.0,0.03774032798284711,0,2.47797552836485,57.142857142857146,100.0,75.55555555555564,-0.0038713309663763,-0.0051432778030642,0.037037037037037,0.1510296171847663
2025-02-20,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,577.0,2200,4,0.27,0.26,0.26,0.27,0.27,86534.0,0.26,15300.0,0.0,0,-0.7432703003337041,50.0,100.0,88.88888888888896,-0.0029538030188477,-0.0047053828462209,0.037037037037037,0.1424734381601215
2025-02-21,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,577.0,2200,4,0.27,0.26,0.26,0.27,0.27,86534.0,0.26,15300.0,0.0,1,-0.8983478441638978,50.0,100.0,100.0,-0.0022012805184324,-0.0042045623806632,0.037037037037037,0.1328415908616291
2025-02-22,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,577.0,2200,4,0.27,0.26,0.26,0.27,0.27,86534.0,0.26,15300.0,0.0,1,-0.953102661281736,50.0,100.0,100.0,-0.0015866115449626,-0.0036809722135231,0.037037037037037,0.1328415908616291
2025-02-23,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5591.26,21501,22,0.27,0.26,0.26,0.27,0.27,82084.0,0.26,6550.0,0.0,0,-0.8244098249298818,60.0,100.0,100.0,-0.0010869522461476,-0.003162168220048,0.037037037037037,0.1218729595530039
2025-02-24,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,6500.0,25000,6,0.26,0.26,0.26,0.26,0.26,30880.0,0.25,31500.0,-0.037740327982847086,0,-0.1684523619151181,50.0,66.66666666666666,88.88888888888896,-0.0014808151630743,-0.0028258976086533,0.0,0.1198320023664137
2025-02-25,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,1404.9,5615,12,0.26,0.25,0.25,0.26,0.26,22697.0,0.25,46667.0,0.0,0,1.434835355285962,50.0,66.66666666666666,77.77777777777784,-0.0017725218340218,-0.002615222453727,0.0384615384615384,0.1198320023664137
2025-02-26,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,631907.68,2394826,125,0.27,0.25,0.26,0.27,0.28,105908.0,0.27,416608.0,0.03774032798284711,0,1094.1606239168111,66.66666666666666,100.0,77.77777777777784,-0.0011831464698465,-0.0023288072569509,0.0740740740740741,0.1198320023664137
2025-02-27,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,84581.9,302080,121,0.28,0.27,0.28,0.28,0.29,91337.0,0.28,345920.0,0.03636764417087479,0,145.58908145580588,71.42857142857143,100.0,88.88888888888896,8.981880373637452e-05,-0.0018450820448134,0.0357142857142857,0.1314836084798062
2025-02-28,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,84581.9,302080,121,0.28,0.27,0.28,0.28,0.29,91337.0,0.28,345920.0,0.0,1,14.1275204515619,71.42857142857143,100.0,100.0,0.0010861326926832,-0.0012588390973141,0.0357142857142857,0.1416777236249606
